BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	timeThreshold	timeThresholdSuper	
2	16	1	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	525.000	3140.000	3665.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	530.000	645.000	1340.000	1485.000	1610.000	2240.000	2325.000	2445.000	3100.000	3395.000	3575.000	-842150451	-1	6885	-1	-1	1	0	3500.000	2940.000	
2	17	1	0	2	1	13524232514	2333	7	2	1	3	5	2	4	2	3	2	5	1	4	520.000	3095.000	3615.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	525.000	595.000	1160.000	1300.000	1540.000	2145.000	2260.000	2365.000	3215.000	3360.000	3500.000	-842150451	-1	6835	-1	-1	1	0	3500.000	2940.000	
2	18	1	0	2	1	14325242135	3332	5	3	1	4	3	2	5	2	4	2	1	3	5	730.000	3610.000	4340.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	735.000	1050.000	1410.000	2015.000	2070.000	2220.000	2845.000	3215.000	3440.000	4070.000	4185.000	-842150451	-1	7560	-1	-1	1	0	3500.000	2940.000	
2	19	1	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	790.000	4050.000	4840.000	1	0	0	5	1	4	2	3	2	5	2	4	3	3	2	2	2	2	2	2	2	2	2	2	2	795.000	950.000	1435.000	1945.000	2050.000	2215.000	2920.000	3085.000	3375.000	4085.000	4745.000	-842150451	-1	8060	-1	-1	1	0	3500.000	2940.000	
2	20	1	0	2	1	35421252143	2333	5	2	3	5	4	2	1	2	5	2	1	4	3	690.000	3795.000	4485.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	695.000	790.000	1445.000	1800.000	1930.000	2625.000	2755.000	2890.000	3655.000	4300.000	4355.000	-842150451	-1	7705	-1	-1	1	0	3500.000	2940.000	
3	1	1	0	2	1	35421252143	2333	5	2	3	5	4	2	1	2	5	2	1	4	3	585.000	3290.000	3875.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	590.000	720.000	1595.000	1700.000	1830.000	2465.000	2665.000	2765.000	3565.000	3670.000	3770.000	-842150451	-1	7095	-1	-1	1	0	3500.000	2940.000	
3	2	1	0	2	1	13524232514	2333	9	2	1	3	5	2	4	2	3	2	5	1	4	550.000	3075.000	3625.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	555.000	595.000	1180.000	1445.000	1630.000	2245.000	2355.000	2460.000	3320.000	3400.000	3495.000	-842150451	-1	6845	-1	-1	1	0	3500.000	2940.000	
3	3	1	0	2	1	13524232514	2333	5	5	1	3	5	2	4	2	3	2	5	1	4	475.000	2885.000	3360.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	530.000	1105.000	1260.000	1430.000	2045.000	2125.000	2230.000	2995.000	3120.000	3280.000	-842150451	-1	6580	-1	-1	1	0	3500.000	2940.000	
3	4	1	0	2	1	51423252413	3332	9	1	5	1	4	2	3	2	5	2	4	1	3	590.000	3470.000	4060.000	1	0	0	5	1	4	2	3	2	5	1	4	1	3	2	2	2	2	2	2	2	2	2	2	2	595.000	785.000	985.000	1490.000	1570.000	1685.000	2295.000	2465.000	3205.000	3885.000	3955.000	-842150451	-1	7280	-1	-1	1	0	3500.000	2940.000	
3	5	1	0	2	1	35421252143	2333	7	4	3	5	4	2	1	2	5	2	1	4	3	705.000	3105.000	3810.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	710.000	795.000	1495.000	1630.000	1735.000	2405.000	2485.000	2610.000	3455.000	3580.000	3685.000	-842150451	-1	7030	-1	-1	1	0	3500.000	2940.000	
3	6	1	0	2	1	35421252143	2333	9	2	3	5	4	2	1	2	5	2	1	4	3	680.000	3185.000	3865.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	685.000	800.000	1535.000	1640.000	1755.000	2465.000	2625.000	2700.000	3505.000	3595.000	3790.000	-842150451	-1	7085	-1	-1	1	0	3500.000	2940.000	
3	7	1	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	635.000	2850.000	3485.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	640.000	765.000	955.000	1520.000	1605.000	1760.000	2400.000	2540.000	2735.000	3315.000	3375.000	-842150451	-1	6705	-1	-1	1	0	3500.000	2940.000	
3	8	1	0	2	1	13524232514	2333	5	1	1	3	5	2	4	2	3	2	5	1	4	555.000	3760.000	4315.000	1	0	0	1	3	5	2	4	1	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	630.000	1245.000	1385.000	1500.000	2090.000	2160.000	2855.000	3655.000	4115.000	4195.000	-842150451	-1	7535	-1	-1	1	0	3500.000	2940.000	
3	9	1	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	790.000	3760.000	4550.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	795.000	1560.000	1615.000	2255.000	2385.000	2525.000	3335.000	3605.000	3700.000	4295.000	4385.000	-842150451	-1	7770	-1	-1	1	0	3500.000	2940.000	
3	10	1	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	565.000	3390.000	3955.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	570.000	670.000	1335.000	1450.000	1590.000	2250.000	2345.000	2475.000	3485.000	3790.000	3810.000	-842150451	-1	7175	-1	-1	1	0	3500.000	2940.000	
3	11	1	0	2	1	51423252413	3332	5	1	5	1	4	2	3	2	5	2	4	1	3	615.000	2645.000	3260.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	620.000	750.000	955.000	1450.000	1535.000	1655.000	2115.000	2345.000	2490.000	3075.000	3155.000	-842150451	-1	6480	-1	-1	1	0	3500.000	2940.000	
3	12	1	0	2	1	14325242135	3332	9	3	1	4	3	2	5	2	4	2	1	3	5	605.000	3595.000	4200.000	1	0	0	1	4	2	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	610.000	705.000	900.000	1775.000	2035.000	2315.000	2935.000	3090.000	3355.000	3915.000	4040.000	-842150451	-1	7420	-1	-1	1	0	3500.000	2940.000	
