BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,isTrialError,timingError,IPI_Number,IPI_Value,N,Press_Number,Press_Value,Response_Number,Response_Value,isPressError
6,14,2,1,2,0,21524513151,2333,9,2,0,0,IPI10,170.0,11,press11,1,response11,1,False
6,15,2,1,2,0,35453425323,3332,9,2,0,0,IPI10,140.0,11,press11,3,response11,3,False
6,16,2,1,2,0,34215123133,2333,9,4,0,0,IPI10,140.0,11,press11,3,response11,3,False
6,17,2,1,2,0,14325242135,2333,5,2,1,0,IPI10,110.0,11,press11,5,response11,5,False
6,18,2,1,2,0,13524232514,3332,5,5,0,0,IPI10,155.0,11,press11,4,response11,4,False
6,19,2,1,2,0,41325242351,3332,9,5,0,0,IPI10,225.0,11,press11,1,response11,1,False
6,20,2,1,2,0,23434543341,3332,7,1,0,0,IPI10,135.0,11,press11,1,response11,1,False
6,21,2,1,2,0,23451245235,2333,9,3,0,0,IPI10,505.0,11,press11,5,response11,5,False
6,22,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,105.0,11,press11,5,response11,5,False
6,23,2,1,2,0,14325242135,2333,9,2,1,0,IPI10,125.0,11,press11,5,response11,5,False
6,24,2,1,2,0,13524232514,3332,5,2,0,0,IPI10,135.0,11,press11,4,response11,4,False
7,1,2,1,2,0,34124252342,2333,7,1,0,0,IPI10,105.0,11,press11,2,response11,2,False
7,2,2,1,2,0,41325242351,3332,7,1,0,0,IPI10,280.0,11,press11,1,response11,1,False
7,3,2,1,2,0,54215313514,2333,9,1,0,0,IPI10,110.0,11,press11,4,response11,4,False
7,4,2,1,2,0,51423252413,2333,9,5,0,0,IPI10,225.0,11,press11,3,response11,3,False
7,5,2,1,2,0,41325242351,3332,5,1,0,0,IPI10,205.0,11,press11,1,response11,1,False
7,6,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,105.0,11,press11,3,response11,3,False
7,7,2,1,2,0,14152124232,3332,5,4,0,0,IPI10,160.0,11,press11,2,response11,2,False
7,8,2,1,2,0,13524232514,3332,7,2,0,0,IPI10,105.0,11,press11,4,response11,4,False
7,9,2,1,2,0,51423252413,2333,7,1,0,0,IPI10,130.0,11,press11,3,response11,3,False
7,10,2,1,2,0,13524232514,3332,5,2,0,0,IPI10,130.0,11,press11,4,response11,4,False
7,11,2,1,2,0,12353125342,3332,5,5,0,0,IPI10,295.0,11,press11,2,response11,2,False
7,12,2,1,2,0,13524232514,3332,7,1,1,0,IPI10,110.0,11,press11,4,response11,4,False
7,13,2,1,2,0,12142252415,3332,5,4,1,0,IPI10,230.0,11,press11,5,response11,5,False
7,14,2,1,2,0,41325242351,3332,9,5,0,0,IPI10,170.0,11,press11,1,response11,1,False
7,15,2,1,2,0,41325242351,3332,5,2,0,0,IPI10,190.0,11,press11,1,response11,1,False
7,16,2,1,2,0,13524232514,3332,7,2,0,0,IPI10,125.0,11,press11,4,response11,4,False
7,17,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,180.0,11,press11,3,response11,3,False
7,18,2,1,2,0,14141345452,2333,9,1,1,0,IPI10,250.0,11,press11,2,response11,1,True
7,19,2,1,2,0,54313154122,3332,9,4,0,0,IPI10,250.0,11,press11,2,response11,2,False
7,20,2,1,2,0,14325242135,2333,7,3,0,0,IPI10,115.0,11,press11,5,response11,5,False
7,21,2,1,2,0,14325242135,2333,7,2,0,0,IPI10,115.0,11,press11,5,response11,5,False
7,22,2,1,2,0,12424314534,2333,5,3,0,0,IPI10,125.0,11,press11,4,response11,4,False
7,23,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,130.0,11,press11,5,response11,5,False
7,24,2,1,2,0,14325242135,2333,7,2,0,0,IPI10,120.0,11,press11,5,response11,5,False
8,1,2,1,2,0,14325242135,2333,7,5,0,0,IPI10,115.0,11,press11,5,response11,5,False
8,2,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,75.0,11,press11,5,response11,5,False
8,3,2,1,2,0,51245212414,2333,7,3,0,0,IPI10,90.0,11,press11,4,response11,4,False
8,4,2,1,2,0,14325242135,2333,7,5,0,0,IPI10,110.0,11,press11,5,response11,5,False
8,5,2,1,2,0,41325242351,3332,7,1,0,0,IPI10,355.0,11,press11,1,response11,1,False
8,6,2,1,2,0,41325242351,3332,5,2,0,0,IPI10,200.0,11,press11,1,response11,1,False
8,7,2,1,2,0,13152535215,2333,5,4,0,0,IPI10,125.0,11,press11,5,response11,5,False
8,8,2,1,2,0,13524232514,3332,7,2,0,0,IPI10,105.0,11,press11,4,response11,4,False
8,9,2,1,2,0,24534232354,2333,7,4,1,0,IPI10,265.0,11,press11,4,response11,4,False
8,10,2,1,2,0,51423252413,2333,7,2,0,0,IPI10,80.0,11,press11,3,response11,3,False
8,11,2,1,2,0,45324513155,3332,9,3,0,0,IPI10,140.0,11,press11,5,response11,5,False
8,12,2,1,2,0,24353411121,2333,7,3,0,0,IPI10,720.0,11,press11,1,response11,1,False
8,13,2,1,2,0,13524232514,3332,7,2,0,0,IPI10,135.0,11,press11,4,response11,4,False
8,14,2,1,2,0,32543131432,3332,5,1,0,0,IPI10,150.0,11,press11,2,response11,2,False
8,15,2,1,2,0,42135552542,3332,5,2,0,0,IPI10,220.0,11,press11,2,response11,2,False
8,16,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,105.0,11,press11,3,response11,3,False
8,17,2,1,2,0,13524232514,3332,9,2,0,0,IPI10,160.0,11,press11,4,response11,4,False
8,18,2,1,2,0,51423252413,2333,5,1,0,0,IPI10,60.0,11,press11,3,response11,3,False
8,19,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,85.0,11,press11,5,response11,5,False
8,20,2,1,2,0,41325242351,3332,9,4,0,0,IPI10,185.0,11,press11,1,response11,1,False
8,21,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,65.0,11,press11,3,response11,3,False
8,22,2,1,2,0,13524232514,3332,9,3,0,0,IPI10,90.0,11,press11,4,response11,4,False
8,23,2,1,2,0,52352341512,3332,5,3,1,0,IPI10,125.0,11,press11,2,response11,3,True
8,24,2,1,2,0,41325242351,3332,5,2,0,0,IPI10,175.0,11,press11,1,response11,1,False
9,1,2,1,2,0,24545253345,2333,7,2,0,0,IPI10,165.0,11,press11,5,response11,5,False
9,2,2,1,2,0,14325242135,2333,5,1,1,0,IPI10,105.0,11,press11,5,response11,5,False
9,3,2,1,2,0,14325242135,2333,7,3,0,0,IPI10,110.0,11,press11,5,response11,5,False
9,4,2,1,2,0,41414232354,2333,5,1,1,0,IPI10,165.0,11,press11,4,response11,4,False
9,5,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,140.0,11,press11,5,response11,5,False
9,6,2,1,2,0,34154145242,3332,9,4,0,0,IPI10,175.0,11,press11,2,response11,2,False
9,7,2,1,2,0,13524232514,3332,9,1,0,0,IPI10,110.0,11,press11,4,response11,4,False
9,8,2,1,2,0,13524232514,3332,9,1,0,0,IPI10,105.0,11,press11,4,response11,4,False
9,9,2,1,2,0,51423252413,2333,9,2,0,0,IPI10,135.0,11,press11,3,response11,3,False
9,10,2,1,2,0,41325242351,3332,7,2,0,0,IPI10,230.0,11,press11,1,response11,1,False
9,11,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,95.0,11,press11,5,response11,5,False
9,12,2,1,2,0,41325242351,3332,9,4,0,0,IPI10,365.0,11,press11,1,response11,1,False
9,13,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,90.0,11,press11,3,response11,3,False
9,14,2,1,2,0,51423252413,2333,7,2,1,0,IPI10,100.0,11,press11,3,response11,3,False
9,15,2,1,2,0,51423252413,2333,5,1,0,0,IPI10,105.0,11,press11,3,response11,3,False
9,16,2,1,2,0,13524232514,3332,5,2,0,0,IPI10,115.0,11,press11,4,response11,4,False
9,17,2,1,2,0,51453543413,2333,7,2,0,0,IPI10,90.0,11,press11,3,response11,3,False
9,18,2,1,2,0,13524232514,3332,9,3,1,0,IPI10,110.0,11,press11,4,response11,4,False
9,19,2,1,2,0,15121454312,2333,9,5,0,0,IPI10,160.0,11,press11,2,response11,2,False
9,20,2,1,2,0,14314125132,3332,5,5,1,0,IPI10,205.0,11,press11,2,response11,2,False
9,21,2,1,2,0,24235452452,3332,9,3,0,0,IPI10,115.0,11,press11,2,response11,2,False
9,22,2,1,2,0,41325242351,3332,7,1,1,0,IPI10,315.0,11,press11,1,response11,1,False
9,23,2,1,2,0,14151212543,3332,9,4,1,0,IPI10,165.0,11,press11,3,response11,3,False
9,24,2,1,2,0,41325242351,3332,5,2,0,0,IPI10,175.0,11,press11,1,response11,1,False
10,1,2,1,2,0,35234141123,3332,7,3,0,0,IPI10,240.0,11,press11,3,response11,3,False
10,2,2,1,2,0,51423252413,2333,5,4,0,0,IPI10,130.0,11,press11,3,response11,3,False
10,3,2,1,2,0,23154231215,2333,7,1,1,0,IPI10,160.0,11,press11,5,response11,5,False
10,4,2,1,2,0,45414321531,2333,7,1,0,0,IPI10,190.0,11,press11,1,response11,1,False
10,5,2,1,2,0,41325242351,3332,9,4,0,0,IPI10,175.0,11,press11,1,response11,1,False
10,6,2,1,2,0,14325242135,2333,5,1,0,0,IPI10,125.0,11,press11,5,response11,5,False
10,7,2,1,2,0,12424435315,3332,5,2,0,0,IPI10,145.0,11,press11,5,response11,5,False
10,8,2,1,2,0,24134212123,3332,7,4,0,0,IPI10,155.0,11,press11,3,response11,3,False
10,9,2,1,2,0,14325242135,2333,5,3,0,0,IPI10,190.0,11,press11,5,response11,5,False
10,10,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,120.0,11,press11,3,response11,3,False
10,11,2,1,2,0,13524232514,3332,9,1,0,0,IPI10,165.0,11,press11,4,response11,4,False
10,12,2,1,2,0,41325242351,3332,7,2,0,0,IPI10,165.0,11,press11,1,response11,1,False
10,13,2,1,2,0,13524232514,3332,9,1,1,0,IPI10,135.0,11,press11,4,response11,4,False
10,14,2,1,2,0,41325242351,3332,9,5,0,0,IPI10,215.0,11,press11,1,response11,1,False
10,15,2,1,2,0,51423252413,2333,5,2,0,0,IPI10,140.0,11,press11,3,response11,3,False
10,16,2,1,2,0,31523435532,2333,7,4,0,0,IPI10,195.0,11,press11,2,response11,2,False
10,17,2,1,2,0,14325242135,2333,9,3,0,0,IPI10,125.0,11,press11,5,response11,5,False
10,18,2,1,2,0,13524232514,3332,5,1,0,0,IPI10,110.0,11,press11,4,response11,4,False
10,19,2,1,2,0,13524232514,3332,9,1,1,0,IPI10,95.0,11,press11,4,response11,4,False
10,20,2,1,2,0,41412321345,3332,5,5,1,0,IPI10,220.0,11,press11,5,response11,5,False
10,21,2,1,2,0,52314541524,2333,9,1,0,0,IPI10,130.0,11,press11,4,response11,4,False
10,22,2,1,2,0,14325242135,2333,5,2,1,0,IPI10,115.0,11,press11,5,response11,5,False
10,23,2,1,2,0,41325242351,3332,5,1,0,0,IPI10,145.0,11,press11,1,response11,1,False
10,24,2,1,2,0,51423252413,2333,7,1,0,0,IPI10,150.0,11,press11,3,response11,3,False
1,1,3,0,2,1,14325242135,3332,7,3,0,0,IPI10,265.0,11,press11,5,response11,5,False
1,2,3,0,2,1,14325242135,3332,7,2,0,0,IPI10,230.0,11,press11,5,response11,5,False
1,3,3,0,2,1,35421252143,2333,7,4,0,0,IPI10,390.0,11,press11,3,response11,3,False
1,4,3,0,2,1,35421252143,2333,5,2,0,0,IPI10,275.0,11,press11,3,response11,3,False
1,5,3,0,2,1,51423252413,3332,7,1,0,0,IPI10,315.0,11,press11,3,response11,3,False
1,6,3,0,2,1,13524232514,2333,5,5,1,0,IPI10,740.0,11,press11,4,response11,4,False
1,7,3,0,2,1,13524232514,2333,5,1,0,0,IPI10,290.0,11,press11,4,response11,4,False
1,8,3,0,2,1,35421252143,2333,9,5,0,0,IPI10,220.0,11,press11,3,response11,3,False
1,9,3,0,2,1,51423252413,3332,9,1,0,0,IPI10,190.0,11,press11,3,response11,3,False
1,10,3,0,2,1,51423252413,3332,5,1,0,0,IPI10,240.0,11,press11,3,response11,3,False
1,11,3,0,2,1,51423252413,3332,9,1,0,0,IPI10,210.0,11,press11,3,response11,3,False
1,12,3,0,2,1,51423252413,3332,7,1,1,0,IPI10,230.0,11,press11,3,response11,3,False
1,13,3,0,2,1,13524232514,2333,7,2,0,0,IPI10,390.0,11,press11,4,response11,4,False
1,14,3,0,2,1,35421252143,2333,7,2,0,0,IPI10,205.0,11,press11,3,response11,3,False
1,15,3,0,2,1,14325242135,3332,7,5,1,0,IPI10,210.0,11,press11,5,response11,4,True
1,16,3,0,2,1,14325242135,3332,5,3,0,0,IPI10,185.0,11,press11,5,response11,5,False
1,17,3,0,2,1,13524232514,2333,5,5,1,0,IPI10,320.0,11,press11,4,response11,4,False
1,18,3,0,2,1,14325242135,3332,9,4,0,0,IPI10,215.0,11,press11,5,response11,5,False
1,19,3,0,2,1,13524232514,2333,9,3,0,0,IPI10,525.0,11,press11,4,response11,4,False
1,20,3,0,2,1,35421252143,2333,5,4,1,0,IPI10,255.0,11,press11,3,response11,3,False
2,1,3,0,2,1,13524232514,2333,9,2,0,0,IPI10,215.0,11,press11,4,response11,4,False
2,2,3,0,2,1,14325242135,3332,9,2,1,0,IPI10,215.0,11,press11,5,response11,5,False
2,3,3,0,2,1,51423252413,3332,9,2,0,0,IPI10,265.0,11,press11,3,response11,3,False
2,4,3,0,2,1,14325242135,3332,9,2,0,0,IPI10,360.0,11,press11,5,response11,5,False
2,5,3,0,2,1,14325242135,3332,5,3,0,0,IPI10,210.0,11,press11,5,response11,5,False
2,6,3,0,2,1,35421252143,2333,5,2,0,0,IPI10,215.0,11,press11,3,response11,3,False
2,7,3,0,2,1,51423252413,3332,7,2,0,0,IPI10,165.0,11,press11,3,response11,3,False
2,8,3,0,2,1,13524232514,2333,5,2,0,0,IPI10,230.0,11,press11,4,response11,4,False
2,9,3,0,2,1,13524232514,2333,9,3,0,0,IPI10,260.0,11,press11,4,response11,4,False
2,10,3,0,2,1,51423252413,3332,7,2,0,0,IPI10,170.0,11,press11,3,response11,3,False
2,11,3,0,2,1,35421252143,2333,5,4,0,0,IPI10,220.0,11,press11,3,response11,3,False
2,12,3,0,2,1,35421252143,2333,5,3,0,0,IPI10,275.0,11,press11,3,response11,3,False
2,13,3,0,2,1,51423252413,3332,7,3,1,0,IPI10,550.0,11,press11,3,response11,3,False
2,14,3,0,2,1,13524232514,2333,9,2,0,0,IPI10,290.0,11,press11,4,response11,4,False
2,15,3,0,2,1,51423252413,3332,7,1,0,0,IPI10,170.0,11,press11,3,response11,3,False
2,16,3,0,2,1,35421252143,2333,7,3,0,0,IPI10,210.0,11,press11,3,response11,3,False
2,17,3,0,2,1,14325242135,3332,5,1,0,0,IPI10,205.0,11,press11,5,response11,5,False
2,18,3,0,2,1,14325242135,3332,5,2,0,0,IPI10,175.0,11,press11,5,response11,5,False
2,19,3,0,2,1,35421252143,2333,5,2,1,0,IPI10,335.0,11,press11,3,response11,3,False
2,20,3,0,2,1,13524232514,2333,7,4,0,0,IPI10,210.0,11,press11,4,response11,4,False
3,1,3,0,2,1,14325242135,3332,9,4,0,0,IPI10,205.0,11,press11,5,response11,5,False
3,2,3,0,2,1,13524232514,2333,5,1,1,0,IPI10,170.0,11,press11,4,response11,4,False
3,3,3,0,2,1,14325242135,3332,5,3,0,0,IPI10,160.0,11,press11,5,response11,5,False
3,4,3,0,2,1,13524232514,2333,7,4,0,0,IPI10,225.0,11,press11,4,response11,4,False
3,5,3,0,2,1,35421252143,2333,7,3,0,0,IPI10,165.0,11,press11,3,response11,3,False
3,6,3,0,2,1,51423252413,3332,5,1,0,0,IPI10,125.0,11,press11,3,response11,3,False
3,7,3,0,2,1,51423252413,3332,5,4,0,0,IPI10,170.0,11,press11,3,response11,3,False
3,8,3,0,2,1,35421252143,2333,5,4,0,0,IPI10,220.0,11,press11,3,response11,3,False
3,9,3,0,2,1,14325242135,3332,5,1,0,0,IPI10,135.0,11,press11,5,response11,5,False
3,10,3,0,2,1,14325242135,3332,5,1,0,0,IPI10,125.0,11,press11,5,response11,5,False
3,11,3,0,2,1,51423252413,3332,5,4,0,0,IPI10,100.0,11,press11,3,response11,3,False
3,12,3,0,2,1,14325242135,3332,7,5,0,0,IPI10,135.0,11,press11,5,response11,5,False
3,13,3,0,2,1,35421252143,2333,7,3,0,0,IPI10,195.0,11,press11,3,response11,3,False
3,14,3,0,2,1,35421252143,2333,7,3,0,0,IPI10,175.0,11,press11,3,response11,3,False
3,15,3,0,2,1,13524232514,2333,7,2,0,0,IPI10,245.0,11,press11,4,response11,4,False
3,16,3,0,2,1,51423252413,3332,9,1,0,0,IPI10,105.0,11,press11,3,response11,3,False
3,17,3,0,2,1,51423252413,3332,9,2,0,0,IPI10,135.0,11,press11,3,response11,3,False
3,18,3,0,2,1,13524232514,2333,9,1,0,0,IPI10,235.0,11,press11,4,response11,4,False
3,19,3,0,2,1,13524232514,2333,9,2,0,0,IPI10,115.0,11,press11,4,response11,4,False
3,20,3,0,2,1,35421252143,2333,9,5,0,0,IPI10,170.0,11,press11,3,response11,3,False
4,1,3,0,2,1,14325242135,3332,9,4,0,0,IPI10,130.0,11,press11,5,response11,5,False
4,2,3,0,2,1,35421252143,2333,5,3,0,0,IPI10,155.0,11,press11,3,response11,3,False
4,3,3,0,2,1,51423252413,3332,5,2,0,0,IPI10,105.0,11,press11,3,response11,3,False
4,4,3,0,2,1,14325242135,3332,7,2,0,0,IPI10,145.0,11,press11,5,response11,5,False
4,5,3,0,2,1,51423252413,3332,9,5,0,0,IPI10,110.0,11,press11,3,response11,3,False
4,6,3,0,2,1,13524232514,2333,5,5,0,0,IPI10,145.0,11,press11,4,response11,4,False
4,7,3,0,2,1,51423252413,3332,7,3,0,0,IPI10,55.0,11,press11,3,response11,3,False
4,8,3,0,2,1,14325242135,3332,9,3,0,0,IPI10,130.0,11,press11,5,response11,5,False
4,9,3,0,2,1,35421252143,2333,5,2,0,0,IPI10,115.0,11,press11,3,response11,3,False
4,10,3,0,2,1,13524232514,2333,5,1,0,0,IPI10,95.0,11,press11,4,response11,4,False
4,11,3,0,2,1,35421252143,2333,9,5,1,0,IPI10,205.0,11,press11,3,response11,3,False
4,12,3,0,2,1,51423252413,3332,7,3,0,0,IPI10,80.0,11,press11,3,response11,3,False
4,13,3,0,2,1,13524232514,2333,7,2,0,0,IPI10,260.0,11,press11,4,response11,4,False
4,14,3,0,2,1,35421252143,2333,5,3,0,0,IPI10,115.0,11,press11,3,response11,3,False
4,15,3,0,2,1,14325242135,3332,7,5,0,0,IPI10,120.0,11,press11,5,response11,5,False
4,16,3,0,2,1,51423252413,3332,5,2,0,0,IPI10,75.0,11,press11,3,response11,3,False
4,17,3,0,2,1,13524232514,2333,9,3,0,0,IPI10,200.0,11,press11,4,response11,4,False
4,18,3,0,2,1,14325242135,3332,9,4,0,0,IPI10,115.0,11,press11,5,response11,5,False
4,19,3,0,2,1,13524232514,2333,9,1,0,0,IPI10,165.0,11,press11,4,response11,4,False
4,20,3,0,2,1,35421252143,2333,5,3,1,0,IPI10,540.0,11,press11,3,response11,3,False
5,1,3,0,2,1,13524232514,2333,5,2,0,0,IPI10,125.0,11,press11,4,response11,4,False
5,2,3,0,2,1,14325242135,3332,7,2,0,0,IPI10,140.0,11,press11,5,response11,5,False
5,3,3,0,2,1,14325242135,3332,5,3,0,0,IPI10,120.0,11,press11,5,response11,5,False
5,4,3,0,2,1,35421252143,2333,5,3,0,0,IPI10,140.0,11,press11,3,response11,3,False
5,5,3,0,2,1,14325242135,3332,7,3,0,0,IPI10,105.0,11,press11,5,response11,5,False
5,6,3,0,2,1,35421252143,2333,5,3,0,0,IPI10,125.0,11,press11,3,response11,3,False
5,7,3,0,2,1,14325242135,3332,5,2,0,0,IPI10,110.0,11,press11,5,response11,5,False
5,8,3,0,2,1,51423252413,3332,5,2,1,0,IPI10,110.0,11,press11,3,response11,3,False
5,9,3,0,2,1,35421252143,2333,7,4,1,0,IPI10,145.0,11,press11,3,response11,3,False
5,10,3,0,2,1,35421252143,2333,7,3,0,0,IPI10,120.0,11,press11,3,response11,3,False
5,11,3,0,2,1,13524232514,2333,5,2,0,0,IPI10,135.0,11,press11,4,response11,4,False
5,12,3,0,2,1,14325242135,3332,9,4,0,0,IPI10,190.0,11,press11,5,response11,5,False
5,13,3,0,2,1,13524232514,2333,9,2,1,0,IPI10,575.0,11,press11,4,response11,4,False
5,14,3,0,2,1,35421252143,2333,9,5,0,0,IPI10,145.0,11,press11,3,response11,3,False
5,15,3,0,2,1,51423252413,3332,7,2,0,0,IPI10,95.0,11,press11,3,response11,3,False
5,16,3,0,2,1,13524232514,2333,7,2,0,0,IPI10,225.0,11,press11,4,response11,4,False
5,17,3,0,2,1,51423252413,3332,9,5,0,0,IPI10,95.0,11,press11,3,response11,3,False
5,18,3,0,2,1,13524232514,2333,7,1,0,0,IPI10,155.0,11,press11,4,response11,4,False
5,19,3,0,2,1,51423252413,3332,5,2,0,0,IPI10,135.0,11,press11,3,response11,3,False
5,20,3,0,2,1,51423252413,3332,9,5,0,0,IPI10,90.0,11,press11,3,response11,3,False
6,1,3,0,2,0,45325455354,2333,7,1,0,0,IPI10,385.0,11,press11,4,response11,4,False
6,2,3,0,2,0,51423252413,3332,9,1,0,0,IPI10,125.0,11,press11,3,response11,3,False
6,3,3,0,2,0,35421252143,2333,9,4,0,0,IPI10,265.0,11,press11,3,response11,3,False
6,4,3,0,2,0,12523415433,2333,9,5,0,0,IPI10,420.0,11,press11,3,response11,3,False
6,5,3,0,2,0,35421252143,2333,9,2,0,0,IPI10,340.0,11,press11,3,response11,3,False
6,6,3,0,2,0,52523451343,2333,9,1,0,0,IPI10,180.0,11,press11,3,response11,3,False
6,7,3,0,2,0,13524232514,2333,9,3,0,0,IPI10,290.0,11,press11,4,response11,4,False
6,8,3,0,2,0,14325242135,3332,5,3,0,0,IPI10,195.0,11,press11,5,response11,5,False
6,9,3,0,2,0,31515125351,3332,9,2,1,0,IPI10,275.0,11,press11,1,response11,1,False
6,10,3,0,2,0,45232415132,3332,7,3,0,0,IPI10,265.0,11,press11,2,response11,2,False
6,11,3,0,2,0,34242351454,3332,5,3,1,0,IPI10,455.0,11,press11,4,response11,4,False
6,12,3,0,2,0,51423252413,3332,9,5,0,0,IPI10,330.0,11,press11,3,response11,3,False
6,13,3,0,2,0,13524232514,2333,7,2,0,0,IPI10,270.0,11,press11,4,response11,4,False
6,14,3,0,2,0,35421252143,2333,5,2,0,0,IPI10,320.0,11,press11,3,response11,3,False
6,15,3,0,2,0,51423252413,3332,9,1,0,0,IPI10,215.0,11,press11,3,response11,3,False
6,16,3,0,2,0,35421252143,2333,9,5,0,0,IPI10,225.0,11,press11,3,response11,3,False
6,17,3,0,2,0,51423252413,3332,9,1,0,0,IPI10,360.0,11,press11,3,response11,3,False
6,18,3,0,2,0,13524232514,2333,9,1,0,0,IPI10,235.0,11,press11,4,response11,4,False
6,19,3,0,2,0,21534511414,3332,7,2,1,0,IPI10,760.0,11,press11,4,response11,4,False
6,20,3,0,2,0,35351411314,2333,7,2,0,0,IPI10,315.0,11,press11,4,response11,4,False
6,21,3,0,2,0,13524232514,2333,9,1,0,0,IPI10,200.0,11,press11,4,response11,4,False
6,22,3,0,2,0,14325242135,3332,5,2,0,0,IPI10,155.0,11,press11,5,response11,5,False
6,23,3,0,2,0,14325242135,3332,7,3,0,0,IPI10,250.0,11,press11,5,response11,5,False
6,24,3,0,2,0,14325242135,3332,5,2,0,0,IPI10,195.0,11,press11,5,response11,5,False
7,1,3,0,2,0,51423252413,3332,9,1,0,0,IPI10,105.0,11,press11,3,response11,3,False
7,2,3,0,2,0,13524232514,2333,5,2,1,0,IPI10,155.0,11,press11,4,response11,4,False
7,3,3,0,2,0,13524232514,2333,7,2,0,0,IPI10,160.0,11,press11,4,response11,4,False
7,4,3,0,2,0,35421252143,2333,9,4,0,0,IPI10,285.0,11,press11,3,response11,3,False
7,5,3,0,2,0,35421252143,2333,5,2,0,0,IPI10,285.0,11,press11,3,response11,3,False
7,6,3,0,2,0,14325242135,3332,5,2,1,0,IPI10,175.0,11,press11,5,response11,5,False
7,7,3,0,2,0,42341321235,2333,9,1,0,0,IPI10,240.0,11,press11,5,response11,5,False
7,8,3,0,2,0,13524232514,2333,9,1,1,0,IPI10,350.0,11,press11,4,response11,4,False
7,9,3,0,2,0,52135143213,3332,9,5,0,0,IPI10,540.0,11,press11,3,response11,3,False
7,10,3,0,2,0,54254225142,2333,5,1,0,0,IPI10,215.0,11,press11,2,response11,2,False
7,11,3,0,2,0,35421252143,2333,7,4,0,0,IPI10,325.0,11,press11,3,response11,3,False
7,12,3,0,2,0,13524232514,2333,5,2,0,0,IPI10,290.0,11,press11,4,response11,4,False
7,13,3,0,2,0,14325242135,3332,5,2,1,0,IPI10,300.0,11,press11,5,response11,5,False
7,14,3,0,2,0,31532123544,3332,9,3,0,0,IPI10,345.0,11,press11,4,response11,4,False
7,15,3,0,2,0,53514542123,3332,9,4,0,0,IPI10,265.0,11,press11,3,response11,3,False
7,16,3,0,2,0,14325242135,3332,9,3,0,0,IPI10,255.0,11,press11,5,response11,5,False
7,17,3,0,2,0,42323143233,3332,9,4,0,0,IPI10,380.0,11,press11,3,response11,3,False
7,18,3,0,2,0,51423252413,3332,9,5,0,0,IPI10,285.0,11,press11,3,response11,3,False
7,19,3,0,2,0,53145254531,2333,7,4,1,0,IPI10,365.0,11,press11,1,response11,1,False
7,20,3,0,2,0,52451353251,2333,7,3,0,0,IPI10,250.0,11,press11,1,response11,1,False
7,21,3,0,2,0,51423252413,3332,9,5,0,0,IPI10,525.0,11,press11,3,response11,3,False
7,22,3,0,2,0,35421252143,2333,9,4,0,0,IPI10,280.0,11,press11,3,response11,3,False
7,23,3,0,2,0,14325242135,3332,7,2,0,0,IPI10,190.0,11,press11,5,response11,5,False
7,24,3,0,2,0,51423252413,3332,7,2,0,0,IPI10,310.0,11,press11,3,response11,3,False
8,1,3,0,2,0,54135424421,2333,7,1,1,0,IPI10,255.0,11,press11,1,response11,1,False
8,2,3,0,2,0,35421252143,2333,9,2,1,0,IPI10,260.0,11,press11,3,response11,4,True
8,3,3,0,2,0,42134435431,3332,5,2,0,0,IPI10,260.0,11,press11,1,response11,1,False
8,4,3,0,2,0,14325242135,3332,5,2,0,0,IPI10,220.0,11,press11,5,response11,5,False
8,5,3,0,2,0,13524232514,2333,9,1,0,0,IPI10,160.0,11,press11,4,response11,4,False
8,6,3,0,2,0,14325242135,3332,5,3,0,0,IPI10,260.0,11,press11,5,response11,5,False
8,7,3,0,2,0,14325242135,3332,7,2,0,0,IPI10,160.0,11,press11,5,response11,5,False
8,8,3,0,2,0,35134141543,2333,7,1,0,0,IPI10,300.0,11,press11,3,response11,3,False
8,9,3,0,2,0,51423252413,3332,9,1,1,0,IPI10,330.0,11,press11,3,response11,4,True
8,10,3,0,2,0,51423252413,3332,5,2,1,0,IPI10,165.0,11,press11,3,response11,3,False
8,11,3,0,2,0,13524232514,2333,7,4,0,0,IPI10,240.0,11,press11,4,response11,4,False
8,12,3,0,2,0,53523214535,2333,7,4,0,0,IPI10,245.0,11,press11,5,response11,5,False
8,13,3,0,2,0,13524232514,2333,7,2,0,0,IPI10,320.0,11,press11,4,response11,4,False
8,14,3,0,2,0,35421252143,2333,7,2,0,0,IPI10,330.0,11,press11,3,response11,3,False
8,15,3,0,2,0,13524232514,2333,5,1,0,0,IPI10,185.0,11,press11,4,response11,4,False
8,16,3,0,2,0,15452145222,3332,9,4,1,0,IPI10,315.0,11,press11,2,response11,2,False
8,17,3,0,2,0,14325242135,3332,7,2,0,0,IPI10,160.0,11,press11,5,response11,5,False
